FRFR_OCCRR_ID,OCCRR_YR,OCCRR_MNT,OCCRR_DT,OCCRR_TM,OCCRR_DYWK_NM,FRFR_OCCRR_CTPRV_NM,FRFR_OCCRR_SGNG_NM,FRFR_OCCRR_EPMN_NM,FRFR_OCCRR_DNL_NM,FRFR_OCCRR_LTNO_NM,FRFR_OCCRR_LCTN_XCRD,FRFR_OCCRR_LCTN_YCRD,LTTC_ID,FRFR_POTFR_TM,FRFR_OCCRR_CAUS_NM,FRFR_DMG_AREA,POTFR_RSRC_INPT_QNTT,TPRT,HMDT,WDSP,PRCPT_QNTT,STORUNST_CD,FRTP_CD,DNST_CD,FRTP_TRE_HGHT,DMCLS_CD,AGCLS_CD,HASLV,NNFRS_DSTNC,CMPSI_FG,PTMNT_FG,CMTRY_FG,FRSTTN_DSTNC,PTMNT_DSTNC,TPGRP_DATA_FG
609,2015,3,11,17,수요일,강원특별자치도,강릉시,연곡면,유등리,산217,128.7699611,37.8453375,마사11b83b,0:32,농산부산물소각,0.1,79.0,1.8666666666666665,25.166666666666668,4.466666666666667,0.0,1.0,1.0,C,14.0,2.0,4.0,65.0,43.986,0.0,0.0,0.0,9.273,1760.109,1.0
610,2015,3,11,18,수요일,강원특별자치도,홍천군,동면,노천리,산53,128.0605738,37.6642331,라사49a62b,0:48,입산자실화,0.03,58.0,-1.2208333333333334,36.833333333333336,2.583333333333333,0.0,1.0,3.0,C,16.0,2.0,4.0,380.0,107.744,0.0,0.0,0.0,16.343,4481.322,1.0
628,2015,3,14,11,토요일,강원특별자치도,강릉시,,유천동,산59-2,128.8580876,37.7748009,마사19b75b,0:16,기타,0.02,64.0,3.1833333333333336,51.583333333333336,1.5916666666666666,0.0,1.0,1.0,C,14.0,2.0,,55.0,80.056,0.0,1.0,0.0,2.944,228.293,1.0
632,2015,3,14,13,토요일,강원특별자치도,양구군,동면,팔랑리,631임,128.0703097,38.2129105,라아49b23b,0:50,쓰레기소각,0.07,65.0,1.7083333333333333,45.083333333333336,0.9833333333333334,0.0,0.0,0.0,,0.0,,,420.0,22.009,0.0,0.0,0.0,20.108,1442.327,0.0
635,2015,3,14,14,토요일,강원특별자치도,홍천군,남면,명동리,산45,127.7585591,37.6288873,라사22b58b,1:55,쓰레기소각,0.8,143.0,2.6625,39.083333333333336,0.95,0.0,1.0,2.0,C,12.0,2.0,4.0,230.0,218.122,0.0,0.0,0.0,3.298,796.001,1.0
643,2015,3,15,10,일요일,강원특별자치도,양구군,양구읍,석현리,산30-1,127.9787637,38.0442649,라아42a05a,2:24,건축물화재비화,0.2,143.0,3.520833333333333,47.0,1.2458333333333331,0.0,1.0,1.0,A,0.0,2.0,4.0,300.0,37.873,0.0,1.0,0.0,8.115,383.913,1.0
649,2015,3,15,14,일요일,강원특별자치도,동해시,,쇄운동,산166,129.0612476,37.4740601,마사38a42b,2:40,기타,1.5,409.0,7.920833333333333,47.583333333333336,1.7625,0.0,2.0,0.0,,0.0,2.0,4.0,140.0,156.213,0.0,0.0,0.0,5.794,3118.238,1.0
660,2015,3,16,15,월요일,강원특별자치도,태백시,,금천동,산49-3,128.9955575,37.09361,마사32b00a,1:26,건축물화재비화,0.5,170.0,7.120833333333334,34.5,1.2333333333333334,0.0,1.0,1.0,C,20.0,2.0,4.0,680.0,33.774,0.0,1.0,0.0,2.76,215.843,1.0
669,2015,3,17,16,화요일,강원특별자치도,삼척시,원덕읍,이천리,산322임,129.235104,37.2109393,마사53b13b,2:26,농산부산물소각,1.92,138.0,11.408333333333331,38.333333333333336,1.8291666666666664,0.0,1.0,2.0,B,8.0,2.0,5.0,650.0,808.564,0.0,0.0,0.0,12.008,4665.588,1.0
671,2015,3,19,15,목요일,강원특별자치도,화천군,사내면,삼일리,산97,127.5220202,38.0433132,라아01b04b,1:07,입산자실화,0.02,64.0,11.845833333333331,61.708333333333336,1.2666666666666666,0.0,1.0,1.0,C,6.0,2.0,4.0,325.0,71.777,0.0,0.0,0.0,4.332,2921.391,1.0
675,2015,3,20,14,금요일,강원특별자치도,홍천군,동면,월운리,산70,127.9267213,37.6293458,라사37b58b,1:17,건축물화재비화,0.1,119.0,12.033333333333331,48.91666666666666,1.0833333333333333,0.0,0.0,0.0,,0.0,1.0,3.0,260.0,27.581,0.0,0.0,0.0,11.797,653.176,1.0
685,2015,3,21,13,토요일,강원특별자치도,화천군,화천읍,아리,산54,127.7234637,38.1025241,라아19b11a,1:47,농산부산물소각,0.3,126.0,10.620833333333334,40.583333333333336,1.3708333333333331,0.0,1.0,2.0,C,10.0,2.0,4.0,215.0,122.43,0.0,1.0,0.0,3.202,281.968,1.0
705,2015,3,22,13,일요일,강원특별자치도,영월군,주천면,판운리,산379,128.3265565,37.284963,라사73a20b,1:35,기타,0.1,117.0,8.245833333333334,42.79166666666666,3.0875,0.0,1.0,1.0,C,18.0,2.0,4.0,395.0,330.212,0.0,0.0,0.0,8.759,4631.333,1.0
711,2015,3,22,14,일요일,강원특별자치도,화천군,간동면,도송리,산51,127.7994193,38.0711706,라아26a07b,20:29,쓰레기소각,67.3,652.0,8.091666666666667,38.333333333333336,2.5458333333333334,0.0,1.0,1.0,B,10.0,1.0,3.0,310.0,113.745,0.0,0.0,0.0,17.226,422.04,1.0
713,2015,3,22,14,일요일,강원특별자치도,횡성군,청일면,신대리,산1-6,128.2253976,37.6094741,라사64a56b,4:10,기타,0.3,314.0,9.491666666666667,39.375,2.583333333333333,0.0,1.0,2.0,C,22.0,2.0,4.0,450.0,72.797,0.0,1.0,0.0,18.445,89.799,1.0
720,2015,3,22,16,일요일,강원특별자치도,홍천군,두촌면,천현리,산134-3,128.0026375,37.8683709,라사44a85b,5:36,기타,10.8,319.0,8.0375,32.375,2.5458333333333334,0.0,1.0,1.0,A,0.0,2.0,4.0,350.0,50.352,0.0,0.0,0.0,25.075,1643.807,1.0
724,2015,3,23,9,월요일,강원특별자치도,철원군,갈말읍,토성리,산59-2,127.3448015,38.2718997,다아86a30a,1:08,쓰레기소각,0.1,95.0,2.3125,28.95833333333333,2.2958333333333334,0.0,0.0,0.0,,0.0,,,145.0,14.688,0.0,0.0,0.0,12.451,2333.797,0.0
728,2015,3,23,12,월요일,강원특별자치도,인제군,인제읍,가아리,산1,128.1298846,38.161495,라아55a18a,7:55,기타,3.0,732.0,3.4333333333333336,28.416666666666668,1.7958333333333334,0.0,2.0,0.0,,0.0,2.0,4.0,670.0,1061.692,0.0,0.0,0.0,15.861,2263.744,1.0
729,2015,3,23,13,월요일,강원특별자치도,홍천군,화촌면,군업리,산269,128.006185,37.7489114,라사44b72a,28:49:00,입산자실화,37.1,632.0,4.316666666666666,22.625,2.35,0.0,2.0,0.0,,0.0,2.0,4.0,250.0,74.964,0.0,0.0,0.0,20.641,866.811,1.0
745,2015,3,24,16,화요일,강원특별자치도,홍천군,내촌면,와야리,산12-2,128.1637421,37.81315,라사58a79a,2:28,기타,0.2,216.0,4.2125,28.70833333333333,0.9,0.0,1.0,2.0,C,20.0,2.0,5.0,540.0,917.437,0.0,0.0,0.0,22.106,1141.017,1.0
747,2015,3,25,13,수요일,강원특별자치도,홍천군,서석면,생곡리,산41-2,128.2739952,37.6885112,라사68a65b,2:06,담뱃불실화,0.1,229.0,5.258333333333334,32.041666666666664,0.9791666666666666,0.0,1.0,2.0,C,10.0,2.0,4.0,580.0,530.76,0.0,0.0,0.0,10.306,1641.704,1.0
752,2015,3,25,15,수요일,강원특별자치도,삼척시,도계읍,점리,산103,129.0184475,37.2495665,마사34b17b,2:05,입산자실화,0.8,206.0,2.0458333333333334,50.54166666666666,1.0,0.0,2.0,0.0,,0.0,2.0,4.0,365.0,123.442,0.0,0.0,0.0,7.399,1385.268,1.0
753,2015,3,25,16,수요일,강원특별자치도,원주시,귀래면,주포리,산64-16,127.8530153,37.1647246,라사31a07a,0:59,농산부산물소각,0.06,67.0,6.5125,37.375,1.2041666666666666,0.0,1.0,3.0,C,20.0,2.0,5.0,165.0,33.067,0.0,0.0,0.0,23.214,630.44,1.0
754,2015,3,25,17,수요일,강원특별자치도,평창군,미탄면,백운리,산20,128.5575665,37.346051,라사93b27b,0:55,담뱃불실화,0.6,116.0,0.6541666666666667,54.833333333333336,1.45,0.0,1.0,2.0,C,10.0,2.0,5.0,520.0,181.561,0.0,0.0,0.0,17.531,3677.512,1.0
756,2015,3,25,18,수요일,강원특별자치도,홍천군,내촌면,와야리,산12-2,128.1637421,37.81315,라사58a79a,22:11,입산자실화,4.8,291.0,5.258333333333334,32.041666666666664,0.9791666666666666,0.0,1.0,2.0,C,20.0,2.0,5.0,540.0,917.437,0.0,0.0,0.0,22.106,1141.017,1.0
757,2015,3,25,20,수요일,강원특별자치도,춘천시,남산면,방하리,산133-1,127.5412965,37.7759511,라사03b75a,1:59,기타,0.05,94.0,5.179166666666666,44.125,1.0291666666666666,0.0,1.0,2.0,C,10.0,2.0,5.0,100.0,91.244,0.0,0.0,0.0,9.764,1635.468,1.0
758,2015,3,26,11,목요일,강원특별자치도,삼척시,,도경동,산86,129.0965546,37.4616727,마사41a41a,4:00,입산자실화,0.8,658.0,7.308333333333334,27.0,1.5708333333333335,0.0,1.0,2.0,C,10.0,,5.0,160.0,421.093,0.0,1.0,0.0,8.672,211.454,1.0
759,2015,3,26,14,목요일,강원특별자치도,원주시,신림면,황둔리,산66,128.1614708,37.2411034,라사58b16a,2:50,농산부산물소각,1.5,102.0,8.604166666666666,39.958333333333336,1.5,0.0,1.0,2.0,C,10.0,2.0,4.0,505.0,310.52,1.0,1.0,0.0,9.982,363.598,1.0
766,2015,3,27,19,금요일,강원특별자치도,고성군,간성읍,탑동리,169-7,128.4661163,38.3488795,라아84a39a,2:00,기타,0.9,565.0,15.7125,26.375,2.6625,0.0,1.0,3.0,C,0.0,2.0,4.0,50.0,55.326,0.0,0.0,0.0,4.355,836.302,1.0
767,2015,3,27,21,금요일,강원특별자치도,양양군,손양면,가평리,산49,128.6451468,38.0859781,마아00a10a,0:31,건축물화재비화,0.03,84.0,15.7125,26.375,2.6625,0.0,1.0,1.0,C,14.0,2.0,5.0,20.0,24.484,0.0,0.0,0.0,5.248,1016.97,1.0
784,2015,3,28,14,토요일,강원특별자치도,평창군,미탄면,평안리,산1-1,128.5326418,37.3854535,라사91a32a,7:50,기타,11.1,505.0,8.508333333333333,20.041666666666668,5.833333333333333,0.0,1.0,3.0,C,10.0,1.0,5.0,650.0,257.002,0.0,0.0,0.0,21.461,739.584,1.0
789,2015,3,29,13,일요일,강원특별자치도,원주시,,태장동,산153,127.9641131,37.3601821,라사41a29a,0:34,입산자실화,0.05,80.0,12.95,37.79166666666666,1.5041666666666669,0.0,1.0,2.0,C,24.0,2.0,4.0,180.0,81.469,0.0,0.0,0.0,3.411,2559.096,1.0
793,2015,3,29,14,일요일,강원특별자치도,춘천시,남산면,백양리,산171,127.5638843,37.8188179,라사05b79b,1:00,쓰레기소각,0.03,42.0,13.525,36.0,1.3208333333333333,0.0,0.0,0.0,,0.0,2.0,5.0,115.0,55.602,0.0,0.0,0.0,7.932,486.886,1.0
798,2015,3,30,13,월요일,강원특별자치도,춘천시,남산면,강촌리,산25-1,127.656678,37.8196745,라사13b80a,2:22,입산자실화,0.1,80.0,12.425,58.16666666666666,1.4958333333333331,0.0,1.0,1.0,C,14.0,2.0,5.0,260.0,17.157,0.0,0.0,0.0,8.951,613.462,1.0
802,2015,4,3,14,금요일,강원특별자치도,인제군,북면,원통리,산249,128.1962398,38.12676,라아61a14a,1:03,입산자실화,0.01,60.0,13.741666666666667,69.83333333333333,3.579166666666667,21.5,1.0,1.0,C,12.0,1.0,4.0,315.0,66.94,0.0,1.0,0.0,2.853,69.798,1.0
806,2015,4,12,7,일요일,강원특별자치도,원주시,호저면,주산리,산79-1,127.916486,37.4204507,라사36b35b,1:30,입산자실화,0.06,55.0,13.875,41.208333333333336,2.0166666666666666,0.0,1.0,2.0,C,16.0,2.0,4.0,85.0,49.376,0.0,0.0,0.0,11.215,6391.551,1.0
810,2015,4,12,16,일요일,강원특별자치도,철원군,김화읍,청양리,산1,127.4160674,38.2464456,다아92b27a,1:30,기타,0.2,66.0,10.6,49.208333333333336,2.9166666666666665,0.0,0.0,0.0,,0.0,,,350.0,15.346,0.0,1.0,0.0,3.027,43.292,0.0
812,2015,4,13,10,월요일,강원특별자치도,화천군,상서면,노동리,산130,127.6594863,38.1712542,라아13b19a,0:54,입산자실화,0.3,123.0,10.6375,60.25,2.470833333333333,3.5,0.0,0.0,,0.0,,,185.0,19.103,0.0,0.0,0.0,12.716,5371.094,0.0
819,2015,4,23,12,목요일,강원특별자치도,고성군,간성읍,장신리,산9,128.3753499,38.3628635,라아76a40b,2:20,입산자실화,0.5,518.0,18.308333333333334,25.45833333333333,2.4625,0.0,0.0,0.0,,0.0,,,110.0,31.323,0.0,0.0,0.0,11.501,559.168,0.0
821,2015,4,23,14,목요일,강원특별자치도,인제군,인제읍,귀둔리,산242,128.389179,38.053047,라아78a06a,7:30,입산자실화,1.0,225.0,13.125,43.04166666666666,2.4291666666666667,0.0,1.0,2.0,B,16.0,2.0,6.0,775.0,1993.853,0.0,0.0,0.0,22.639,2596.487,1.0
822,2015,4,24,13,금요일,강원특별자치도,정선군,여량면,구절리,산1림,128.7742984,37.5353265,마사12b49a,2:30,기타,0.3,159.0,16.304166666666667,25.0,3.15,0.0,1.0,1.0,C,16.0,2.0,5.0,770.0,1857.853,0.0,0.0,0.0,31.319,854.17,1.0
833,2015,4,26,12,일요일,강원특별자치도,화천군,상서면,구운리,산2,127.5834606,38.1380244,라아07a15a,2:10,기타,0.2,129.0,17.120833333333334,47.083333333333336,1.5833333333333333,0.0,0.0,0.0,,0.0,,,575.0,22.504,0.0,0.0,0.0,14.859,1031.795,1.0
837,2015,4,26,19,일요일,강원특별자치도,강릉시,옥계면,산계리,산484-2,128.9825432,37.5805325,마사30b54a,3:53,기타,0.2,285.0,23.5125,20.20833333333333,3.395833333333333,0.0,1.0,2.0,C,16.0,2.0,4.0,135.0,71.486,0.0,0.0,0.0,7.075,1831.504,1.0
847,2015,4,28,13,화요일,강원특별자치도,홍천군,화촌면,장평리,산1,128.115565,37.7339065,라사54a70b,6:02,기타,4.6,328.0,17.900000000000002,37.458333333333336,0.9875,0.0,1.0,1.0,A,0.0,2.0,5.0,460.0,275.093,0.0,0.0,0.0,8.489,1038.392,1.0
849,2015,4,29,21,수요일,강원특별자치도,양구군,양구읍,송청리,산43,128.0011292,38.0905149,라아43b10a,4:35,기타,1.7,140.0,16.833333333333332,43.708333333333336,1.4166666666666667,0.0,2.0,0.0,,0.0,2.0,4.0,250.0,130.53,0.0,1.0,0.0,1.233,237.929,1.0
852,2015,5,2,12,토요일,강원특별자치도,영월군,남면,토교리,산118,128.2876157,37.169459,라사69b08a,3:10,입산자실화,0.03,128.0,20.78333333333333,67.95833333333333,1.225,1.0,1.0,3.0,C,18.0,2.0,4.0,530.0,126.247,0.0,1.0,0.0,10.743,259.724,1.0
853,2015,5,2,17,토요일,강원특별자치도,강릉시,주문진읍,삼교리,산216,128.7363489,37.8873232,마사08b88a,2:10,입산자실화,0.02,138.0,19.258333333333333,66.125,1.1291666666666669,0.0,1.0,2.0,C,8.0,2.0,4.0,270.0,727.367,0.0,0.0,0.0,12.397,278.026,1.0
854,2015,5,5,7,공휴일,강원특별자치도,강릉시,사천면,노동리,산133-2,128.8137064,37.8164453,마사15b80a,1:15,담뱃불실화,0.01,58.0,17.7,23.291666666666668,3.0541666666666667,0.0,1.0,1.0,C,10.0,1.0,3.0,130.0,112.462,0.0,0.0,0.0,13.371,375.207,1.0
855,2015,5,5,10,공휴일,강원특별자치도,강릉시,왕산면,대기리,755-28,128.7882993,37.5776374,마사13b53b,2:10,담뱃불실화,0.2,229.0,17.7,23.291666666666668,3.0541666666666667,0.0,1.0,1.0,A,0.0,2.0,1.0,705.0,63.777,0.0,0.0,0.0,16.056,1438.565,1.0
856,2015,5,5,11,공휴일,강원특별자치도,평창군,봉평면,무이리,산166,128.3313674,37.6042413,라사73a56a,1:10,입산자실화,0.1,55.0,10.520833333333334,39.375,4.791666666666667,0.0,1.0,1.0,C,20.0,2.0,4.0,675.0,174.912,0.0,0.0,0.0,6.422,2007.152,1.0
857,2015,5,5,16,공휴일,강원특별자치도,횡성군,횡성읍,학곡리,산165,127.9490294,37.4958995,라사39b44a,1:18,입산자실화,0.01,72.0,14.470833333333331,46.625,1.7625,0.0,1.0,2.0,A,0.0,2.0,4.0,215.0,96.784,0.0,0.0,0.0,5.279,2597.341,1.0
861,2015,5,7,13,목요일,강원특별자치도,춘천시,서면,월송리,산111,127.6728345,37.9162922,라사15a90b,1:00,입산자실화,0.01,81.0,16.120833333333334,49.25,1.6916666666666669,0.0,1.0,1.0,C,14.0,2.0,4.0,155.0,76.529,0.0,0.0,0.0,9.037,818.3,1.0
862,2015,5,7,14,목요일,강원특별자치도,춘천시,동산면,군자리,산125,127.7602781,37.7707163,라사22b74b,1:10,농산부산물소각,0.01,77.0,16.120833333333334,49.25,1.6916666666666669,0.0,1.0,1.0,C,16.0,2.0,4.0,350.0,54.204,0.0,0.0,0.0,11.459,2652.835,1.0
863,2015,5,8,13,금요일,강원특별자치도,강릉시,왕산면,왕산리,산52,128.8075796,37.6666472,마사15a63b,0:43,입산자실화,0.1,229.0,17.0,43.04166666666666,1.6416666666666666,0.0,1.0,2.0,A,0.0,2.0,5.0,480.0,401.24,0.0,0.0,0.0,17.149,2988.33,1.0
864,2015,5,10,15,일요일,강원특별자치도,강릉시,왕산면,대기리,산61,128.7693198,37.5980723,마사12a56a,1:15,입산자실화,0.1,83.0,10.4625,82.5,1.1208333333333331,0.0,1.0,1.0,A,0.0,0.0,1.0,700.0,80.908,0.0,0.0,0.0,18.049,2036.208,1.0
868,2015,5,11,13,월요일,강원특별자치도,정선군,임계면,봉산리,산150-2임,128.8233484,37.4868872,마사16b43b,1:34,입산자실화,0.1,124.0,15.270833333333334,70.54166666666667,1.8416666666666668,7.0,1.0,2.0,C,16.0,2.0,3.0,605.0,202.539,0.0,0.0,0.0,6.047,345.13,1.0
871,2015,5,17,11,일요일,강원특별자치도,양양군,현북면,잔교리,산96,128.7189779,37.9889552,마사07a99a,3:03,입산자실화,0.3,217.0,21.65833333333333,27.875,2.316666666666667,0.0,0.0,0.0,,0.0,2.0,4.0,135.0,32.633,0.0,0.0,0.0,2.845,2435.881,1.0
872,2015,5,17,17,일요일,강원특별자치도,홍천군,내면,율전리,145외 1필,128.3851756,37.8386739,라사77b82a,2:50,입산자실화,0.2,95.0,16.91779650999125,45.125,1.3958333333333333,0.0,0.0,0.0,,0.0,2.0,3.0,490.0,51.693,0.0,0.0,0.0,34.472,1004.444,1.0
877,2015,5,21,14,목요일,강원특별자치도,삼척시,노곡면,고자리,산66,129.1629902,37.3662563,마사47a30b,5:05,농산부산물소각,3.14,300.0,15.329166666666666,50.083333333333336,1.5833333333333333,0.0,1.0,2.0,C,12.0,2.0,4.0,330.0,95.525,0.0,0.0,0.0,11.669,2162.812,1.0
878,2015,5,21,15,목요일,강원특별자치도,홍천군,홍천읍,갈마곡리,산67-22,127.8963105,37.6881171,라사34b65a,5:20,입산자실화,1.0,125.0,17.712500000000002,53.083333333333336,1.933333333333333,0.0,1.0,3.0,C,8.0,1.0,3.0,185.0,88.488,0.0,1.0,0.0,1.227,98.694,1.0
879,2015,5,21,15,목요일,강원특별자치도,횡성군,우천면,상대리,산11,128.0906279,37.4538941,라사52a39b,0:57,기타,0.01,79.0,18.85,55.29166666666666,1.8916666666666664,0.0,0.0,0.0,,0.0,2.0,5.0,260.0,16.091,0.0,0.0,0.0,2.412,9385.818,1.0
880,2015,5,21,15,목요일,강원특별자치도,영월군,북면,문곡리,산177,128.4377701,37.2156957,라사83a13a,1:05,농산부산물소각,0.04,115.0,18.070833333333333,57.54166666666666,1.995833333333333,0.0,1.0,1.0,C,10.0,2.0,5.0,335.0,137.506,0.0,1.0,0.0,5.525,118.43,1.0
881,2015,5,21,19,목요일,강원특별자치도,강릉시,왕산면,대기리,산345,128.8032664,37.5881959,마사15a55a,5:38,입산자실화,0.7,261.0,21.84166666666667,29.33333333333333,3.3125,0.0,0.0,0.0,,0.0,2.0,5.0,765.0,290.64,0.0,0.0,0.0,19.922,2630.117,1.0
887,2015,5,23,18,토요일,강원특별자치도,평창군,평창읍,조둔리,산102,128.3558307,37.3586162,라사75b29a,1:50,입산자실화,0.5,138.0,17.029166666666665,39.208333333333336,3.725,0.0,1.0,1.0,C,18.0,2.0,4.0,375.0,72.788,0.0,0.0,0.0,7.569,880.051,1.0
891,2015,5,25,1,공휴일,강원특별자치도,횡성군,갑천면,병지방리,산34,128.0626199,37.6172146,라사49b57b,15:39,입산자실화,0.5,139.0,21.92083333333333,46.875,1.65,0.0,1.0,1.0,C,24.0,2.0,4.0,275.0,103.776,0.0,0.0,0.0,18.327,2555.91,1.0
912,2015,5,28,18,목요일,강원특별자치도,평창군,미탄면,한탄리,산1,128.5227782,37.3195913,라사90b25a,1:25,입산자실화,0.3,172.0,16.541666666666668,62.5,2.220833333333333,0.0,1.0,1.0,C,12.0,1.0,4.0,410.0,177.197,0.0,0.0,0.0,17.156,4334.914,1.0
918,2015,5,29,15,금요일,강원특별자치도,삼척시,가곡면,동활리,산49-1,129.1166858,37.146597,마사43b06b,6:45,입산자실화,0.25,160.0,20.8375,45.458333333333336,1.5,0.0,1.0,2.0,C,12.0,3.0,5.0,730.0,919.456,0.0,0.0,0.0,23.312,1267.615,1.0
920,2015,5,31,10,일요일,강원특별자치도,삼척시,하장면,갈전리,산56,128.8844252,37.3835441,마사22b32b,5:38,농산부산물소각,1.3,104.0,16.670833333333334,58.04166666666666,1.4625,0.0,0.0,0.0,,0.0,2.0,4.0,590.0,13.581,0.0,0.0,0.0,19.682,2357.243,1.0
921,2015,5,31,13,일요일,강원특별자치도,화천군,상서면,부촌리,산38,127.6763349,38.1937452,라아15a21b,4:30,입산자실화,0.03,77.0,20.8625,64.95833333333333,1.1416666666666666,0.0,0.0,0.0,,0.0,,,180.0,28.229,0.0,0.0,0.0,15.996,7632.906,0.0
922,2015,5,31,14,일요일,강원특별자치도,화천군,사내면,명월리,산28-1,127.5346635,38.124705,라아03a13b,3:33,입산자실화,0.06,193.0,20.8625,64.95833333333333,1.1416666666666666,0.0,1.0,2.0,C,10.0,2.0,4.0,510.0,69.234,0.0,0.0,0.0,7.15,1213.572,1.0
924,2015,5,31,19,일요일,강원특별자치도,횡성군,우천면,양적리,산4,128.0582256,37.4728103,라사49a41b,4:03,입산자실화,0.15,156.0,21.704166666666666,62.79166666666666,1.3375,0.0,1.0,2.0,C,12.0,2.0,5.0,240.0,241.609,0.0,0.0,0.0,4.012,5835.141,1.0
925,2015,5,31,19,일요일,강원특별자치도,홍천군,서석면,청량리,산110,128.2172463,37.6535783,라사63a61b,16:39,기타,0.2,89.0,20.8125,59.25,1.3791666666666669,0.0,1.0,2.0,A,0.0,2.0,4.0,505.0,167.171,0.0,1.0,0.0,9.229,95.067,1.0
934,2015,6,2,15,화요일,강원특별자치도,춘천시,남산면,백양리,산2-7,127.5749944,37.8304186,라사06b81a,2:30,기타,0.09,90.0,23.129166666666663,52.41666666666666,1.6375,0.0,1.0,2.0,C,14.0,2.0,5.0,165.0,88.125,0.0,0.0,0.0,9.75,784.598,1.0
939,2015,6,3,11,수요일,강원특별자치도,횡성군,둔내면,현천리,산339,128.16842879369193,37.50063794174656,라사59a44b,1:44,농산부산물소각,0.1,54.0,23.4375,39.54166666666666,2.0,0.0,1.0,1.0,C,26.0,2.0,4.0,570.0,148.777,0.0,0.0,0.0,5.841,8011.645,1.0
941,2015,6,3,13,수요일,강원특별자치도,인제군,남면,정자리,산43,128.2166668,37.9368834,라사62b93a,4:30,입산자실화,0.5,119.0,20.78333333333333,37.458333333333336,1.8291666666666664,0.0,1.0,2.0,C,18.0,2.0,4.0,885.0,714.121,0.0,0.0,0.0,27.569,385.39,1.0
944,2015,6,3,14,수요일,강원특별자치도,춘천시,남면,가정리,산96,127.563364,37.7489768,라사05b72a,4:32,농산부산물소각,1.0,199.0,22.616666666666664,44.5,1.9625,0.0,1.0,1.0,A,0.0,2.0,5.0,185.0,179.659,0.0,0.0,0.0,14.272,1742.116,1.0
949,2015,6,4,6,목요일,강원특별자치도,홍천군,두촌면,원동리,산34-10,127.9874911,37.9087451,라사42b89b,3:29,기타,2.0,130.0,21.541666666666668,34.375,1.3166666666666669,0.0,1.0,2.0,C,20.0,2.0,4.0,500.0,161.983,0.0,0.0,0.0,42.476,3167.896,1.0
953,2015,6,4,13,목요일,강원특별자치도,철원군,갈말읍,문혜리,산31-1,127.376179,38.1949307,다아89a21b,1:30,쓰레기소각,1.0,61.0,20.975,38.54166666666666,1.5083333333333335,0.0,0.0,0.0,,0.0,,,575.0,20.639,0.0,0.0,0.0,5.737,3405.306,0.0
954,2015,6,4,14,목요일,강원특별자치도,강릉시,왕산면,송현리,산242-1,128.833994,37.5696645,마사17b53a,4:14,기타,0.4,123.0,23.8,23.125,2.1750000000000003,0.0,1.0,2.0,C,20.0,2.0,4.0,745.0,153.478,0.0,0.0,0.0,10.448,2072.638,1.0
959,2015,6,4,23,목요일,강원특별자치도,고성군,간성읍,탑동리,산145-1,128.4450655,38.3357805,라아82b37b,1:44,기타,0.06,73.0,23.1,37.79166666666666,2.779166666666667,0.0,0.0,0.0,,0.0,,,115.0,18.152,0.0,1.0,0.0,6.922,90.425,1.0
963,2015,6,5,8,금요일,강원특별자치도,동해시,,천곡동,산16-1,129.1110109,37.5127619,마사42a47a,1:18,입산자실화,0.02,40.0,18.27083333333333,59.29166666666666,1.4291666666666665,2.5,1.0,1.0,C,6.0,,,75.0,339.902,0.0,1.0,0.0,2.1,141.798,1.0
971,2015,6,7,12,일요일,강원특별자치도,화천군,화천읍,풍산리,산121,127.7296065,38.1404339,라아20a15b,2:00,기타,0.01,100.0,23.175,62.333333333333336,1.1541666666666666,0.0,0.0,0.0,,0.0,,,300.0,23.821,0.0,0.0,0.0,8.686,1596.212,1.0
